condition_id,avg_growth,EX_glc__D_e,EX_ala__L_e,EX_arg__L_e,EX_asn__L_e,EX_asp__L_e,EX_glu__L_e,EX_gln__L_e,EX_gly_e,EX_his__L_e,EX_ile__L_e,EX_leu__L_e,EX_lys__L_e,EX_met__L_e,EX_phe__L_e,EX_pro__L_e,EX_ser__L_e,EX_thr__L_e,EX_trp__L_e,EX_tyr__L_e,EX_val__L_e,EX_thm_e,EX_pydxn_e,EX_cys__L_e,EX_cl_e,EX_nh4_e,EX_so4_e,EX_pi_e,EX_k_e,EX_na1_e,EX_mg2_e,EX_ca2_e,EX_fe2_e,EX_zn2_e,EX_cu2_e,EX_mobd_e,EX_cit_e,EX_tsul_e,EX_o2_e,EX_co2_e,EX_h_e,EX_h2o_e,EX_fe3_e,EX_mn2_e,EX_ni2_e,EX_sel_e,EX_cobalt2_e,EX_tungs_e,EX_slnt_e
cond11,1.2912178868333333,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.864798977971075,10.59542629867792,10.886101350188255,5.3613865934312335,10.81667061895132,8.930159658193586,8.069833107292652,5.4427183605730525,0.0,14.00614470243454,4.341020341962576,0.0,3.644666410982609,0.0,7.850019261240958,12.21814252436161,11.783697381615639,7.505798041820526,0.0,0.0,8.7285540997982,0.0,12.222257703542708,10.975077413022518,0.0,16.38240657746792,14.036399126052856,0.0,0.0,18.06820310652256,20.056215450167652,0.0,11.894470304250715,4.132899791002274,0.0,11.487153209745884,13.022931143641472
cond12,1.1903843759166668,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.62519972026348,6.290657967329024,11.137577444314957,1.5172359161078928,12.240993306040764,9.167783297598362,9.795931354165075,8.320806659758091,0.0,12.129256352782248,4.858811665326357,0.0,10.544012747704983,1.0905952984467149,0.0,12.818597704172134,10.898738503456116,7.82553769648075,0.0,0.0,5.3341930732131,0.0,12.655910104513168,11.799695193767548,0.0,18.404731899499893,1.7537849303334951,1.1904614744707942,15.255058407783508,20.529909804463383,7.3945289477705956,0.0,12.623509615659712,0.0,0.0,14.717294946312904,14.641556963324547
cond13,1.1398340213636364,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,14.072692543268204,11.672746092081068,11.855061128735542,5.853376649320126,11.762628853321075,9.698527455329897,8.78586508333683,5.932358857244253,0.0,15.345338955521584,4.757808577269316,0.0,3.996957316994667,0.0,8.596779182553291,13.347100242972372,12.86119058728218,8.168309330940247,0.0,0.0,9.527320004999636,0.0,13.384754061698912,11.932393088936804,0.0,17.97045662999153,15.360402464866638,0.0,0.0,19.83164727687836,21.993461176753044,0.0,12.962296307086945,4.549267943948507,0.0,12.51346431672573,14.203230217099188
cond14,0.9368706778333331,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.453496232628822,9.574395418167114,10.953790880739689,5.823399685323238,11.629384532570837,12.04744540154934,9.71941336989403,8.35988812148571,0.0,14.097243472933767,6.953292414546013,0.0,2.9202166851609945,0.0,11.148069947957993,13.008143678307531,11.590114794671535,8.606457002460957,0.0,0.0,7.929286360740661,0.0,14.825358390808104,11.051664054393768,0.0,17.073969021439552,17.054096683859825,0.0,0.0,22.82585985958576,0.0,0.0,13.096810430288315,0.0,0.0,12.331070005893707,15.145729407668112
cond15,1.2685710896666669,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.12091827392578,11.432155333459376,10.455983728170393,4.1817156970500955,12.686822786927223,8.904769271612166,8.126369044184685,6.572440154850482,0.0,10.77911164611578,3.280081991106272,0.0,5.127208903431892,0.0,0.0,13.555294051766396,13.087347075343132,8.888792693614958,0.0,0.008279190005850978,14.205751419067383,0.0,14.903645887970924,10.082817524671555,0.0,20.53906738758087,11.34157821536064,0.0,0.0,17.423623353242874,18.0108255892992,0.0,10.721138156950472,0.0,0.0,11.826429702341557,11.827177852392197
cond16,1.05723603525,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.105563148856165,7.41014525294304,11.911324560642242,1.0367166390642524,10.33828280866146,13.995553106069565,7.646785750985146,4.8704108223319045,0.0,13.131955787539482,4.7522930055856705,0.0,1.8876346014440055,0.0,0.0,11.06421697884798,11.130405962467192,5.201253108680248,0.0,0.0,0.0,1.5482639707624912,12.876133769750597,10.28512805700302,0.0,16.07930600643158,2.283203722909093,0.0,0.0,3.2166948541998863,0.0,0.0,11.343438327312468,0.0,0.0,14.415792599320412,11.458687409758568
cond17,0.94498256025,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.453496232628822,9.574395418167114,10.953790880739689,5.823399685323238,11.629384532570837,12.04744540154934,9.71941336989403,8.35988812148571,0.0,14.097243472933767,6.953292414546013,0.0,2.9202166851609945,0.0,11.148069947957993,13.008143678307531,11.590114794671535,8.606457002460957,0.0,0.0,7.929286360740661,0.0,14.825358390808104,11.051664054393768,0.0,17.073969021439552,17.054096683859825,0.0,0.0,22.82585985958576,0.0,0.0,13.096810430288315,0.0,0.0,12.331070005893707,15.145729407668112
cond18,1.167534099,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.758829087018967,11.046341359615324,11.680335886776447,5.930341612547636,11.544468440115452,9.650020152330399,8.666913472115993,5.795616563409567,0.0,14.617410898208618,5.0397068448364735,0.0,4.222808387130498,0.0,7.955828346312046,13.078731670975683,12.479904443025587,8.106140680611134,0.0,0.0,8.857797905802727,0.0,12.658168002963066,11.422327458858488,0.0,17.03429087996483,14.862622916698456,0.0,0.0,18.619303032755848,20.951276123523712,0.0,12.652642875909804,4.671484660357237,0.0,12.460659220814703,13.659260720014572
cond19,1.2145375786666668,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.720443397760391,11.0507969930768,11.6412990167737,5.889385882765056,11.512414775788784,9.6090417727828,8.638680540025234,5.785299241542816,0.0,14.619767889380457,4.978070463985205,0.0,4.171924628317356,0.0,7.985071316361427,13.038824200630188,12.458353191614153,8.073149882256985,0.0,0.0,8.88633094727993,0.0,12.66713447868824,11.42536111176014,0.0,17.039852812886238,14.83583815395832,0.0,0.0,18.64919789135456,20.95047488808632,0.0,12.622956112027168,4.628336150199175,0.0,12.400989830493929,13.649837002158163
cond20,1.1549410551666668,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.78357408940792,6.814285852015018,10.621514581143856,0.7193506089970468,11.653286404907703,9.75114993751049,8.876158371567726,7.617959678173065,0.0,12.953140139579771,3.6851627752184872,0.0,9.914542511105536,0.2016805857419968,0.0,12.412001863121986,10.471833609044552,7.008836716413498,0.0,0.0,5.47257075086236,0.0,13.686362579464912,11.846272312104702,0.0,19.518723785877228,1.1037355242297051,2.003067182376981,16.579976230859756,21.784367039799687,8.023127168416977,0.0,11.973860561847687,0.0,0.0,13.811845108866692,14.806815311312675
cond21,1.049528889,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,10.497991964221,11.85243871062994,8.314085341989994,3.060217183083296,8.625468648970127,6.072281673550606,5.958259217441082,4.026769008487463,0.0,14.478099271655083,0.5312220146879554,0.0,0.4864033497869968,0.0,10.276414975523949,10.015668049454687,10.494307838380337,5.187913104891777,0.0,0.0,11.302311308681965,0.0,14.021931588649748,10.845266655087473,0.0,18.426737561821938,13.14411588013172,0.0,0.0,21.450164094567295,21.010941267013546,0.0,10.058382675051687,1.636877106502652,0.0,7.976392209529875,12.603362649679184
cond22,1.22009679125,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.530662432312964,10.96531607210636,11.45134888589382,5.813026800751686,11.34602040052414,9.435979165136814,8.50646536797285,5.710263047367334,0.0,14.53260451555252,4.794521369040012,0.0,4.032680597156286,0.0,7.973619736731052,12.869769185781479,12.32725776731968,7.926747463643552,0.0,0.0,8.891272842884062,0.0,12.604431435465813,11.353089958429337,0.0,16.971432119607925,14.680915176868439,0.0,0.0,18.587046936154366,20.75335822999477,0.0,12.46389389038086,4.486598167568445,0.0,12.175212725996971,13.574019744992256
cond23,1.2460494521666667,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.985478341579435,7.297668643295765,11.768396757543089,1.1158212088048458,10.26532296091318,13.817704319953918,7.585384361445902,4.833546914160252,0.0,12.952433750033379,4.807450138032436,0.0,1.9671255443245168,0.0,0.0,10.965353585779665,11.035999618470669,5.179615151137114,0.0,0.0,0.0,1.4173283334821463,12.669137567281725,10.09709395468235,0.0,15.837154537439346,2.4211227428168054,0.0,0.0,3.151522632688284,0.0,0.0,11.266719326376913,0.0,0.0,14.278387799859045,11.30505971610546
cond24,1.1634775366666668,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.506899997591972,6.619275622069836,11.217866614460943,1.1586279375478623,12.242713272571564,9.554438851773737,9.530758522450926,8.249798230826855,0.0,12.60726973414421,4.306324794888496,0.0,10.615092664957047,0.5895132198929787,0.0,12.812790870666504,10.759254172444344,7.5930123776197425,0.0,0.0,5.584137123078108,0.0,13.348477631807327,12.17146135866642,0.0,19.329258501529694,1.3478189473971725,1.5494686551392078,16.31673499941826,21.57936543226242,7.820534929633139,0.0,12.604271471500397,0.0,0.0,14.487239867448807,15.112350732088087
cond25,1.1967490645,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,10.667714439332483,9.924971312284468,9.761352948844433,3.363150004297495,10.548818744719028,11.504978574812412,8.751869909465313,7.45081715285778,0.0,14.332718923687935,4.854186158627272,0.0,1.0387175157666206,0.0,14.866803213953972,12.001292258501053,10.49517773091793,7.639425285160541,0.0,0.0,9.197135269641874,0.0,16.11846037209034,11.508023552596567,0.0,18.131190687417984,16.403099969029427,0.0,0.0,25.255643129348755,0.0,0.0,12.433403059840202,0.0,0.0,10.465656593441963,16.873270869255062
cond26,1.23475185975,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.453496232628822,9.574395418167114,10.953790880739689,5.823399685323238,11.629384532570837,12.04744540154934,9.71941336989403,8.35988812148571,0.0,14.097243472933767,6.953292414546013,0.0,2.9202166851609945,0.0,11.148069947957993,13.008143678307531,11.590114794671535,8.606457002460957,0.0,0.0,7.929286360740661,0.0,14.825358390808104,11.051664054393768,0.0,17.073969021439552,17.054096683859825,0.0,0.0,22.82585985958576,0.0,0.0,13.096810430288315,0.0,0.0,12.331070005893707,15.145729407668112
cond27,1.286481767363636,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.105563148856165,7.41014525294304,11.911324560642242,1.0367166390642524,10.33828280866146,13.995553106069565,7.646785750985146,4.8704108223319045,0.0,13.131955787539482,4.7522930055856705,0.0,1.8876346014440055,0.0,0.0,11.06421697884798,11.130405962467192,5.201253108680248,0.0,0.0,0.0,1.5482639707624912,12.876133769750597,10.28512805700302,0.0,16.07930600643158,2.283203722909093,0.0,0.0,3.2166948541998863,0.0,0.0,11.343438327312468,0.0,0.0,14.415792599320412,11.458687409758568
cond28,1.227574259,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.12091827392578,11.432155333459376,10.455983728170393,4.1817156970500955,12.686822786927223,8.904769271612166,8.126369044184685,6.572440154850482,0.0,10.77911164611578,3.280081991106272,0.0,5.127208903431892,0.0,0.0,13.555294051766396,13.087347075343132,8.888792693614958,0.0,0.008279190005850978,14.205751419067383,0.0,14.903645887970924,10.082817524671555,0.0,20.53906738758087,11.34157821536064,0.0,0.0,17.423623353242874,18.0108255892992,0.0,10.721138156950472,0.0,0.0,11.826429702341557,11.827177852392197
cond29,1.20015330525,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.23314219713211,6.107509844005108,10.818365812301636,1.461853701621294,11.886027604341505,8.909015394747257,9.491099491715431,8.076669089496134,0.0,11.776588186621664,4.701635390520096,0.0,10.241586007177828,1.042799516580999,0.0,12.442805543541908,10.568400882184504,7.591779381036758,0.0,0.0,5.194581337273121,0.0,12.304974645376204,11.470893509685991,0.0,17.885388359427452,1.70565789565444,1.1625158227980137,14.832359999418259,19.958798810839653,7.1795111894607535,0.0,12.262653559446335,0.0,0.0,14.285467267036436,14.23796646296978
cond30,1.1570889705833332,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.453496232628822,9.574395418167114,10.953790880739689,5.823399685323238,11.629384532570837,12.04744540154934,9.71941336989403,8.35988812148571,0.0,14.097243472933767,6.953292414546013,0.0,2.9202166851609945,0.0,11.148069947957993,13.008143678307531,11.590114794671535,8.606457002460957,0.0,0.0,7.929286360740661,0.0,14.825358390808104,11.051664054393768,0.0,17.073969021439552,17.054096683859825,0.0,0.0,22.82585985958576,0.0,0.0,13.096810430288315,0.0,0.0,12.331070005893707,15.145729407668112
cond31,1.1367827818181817,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.12091827392578,11.432155333459376,10.455983728170393,4.1817156970500955,12.686822786927223,8.904769271612166,8.126369044184685,6.572440154850482,0.0,10.77911164611578,3.280081991106272,0.0,5.127208903431892,0.0,0.0,13.555294051766396,13.087347075343132,8.888792693614958,0.0,0.008279190005850978,14.205751419067383,0.0,14.903645887970924,10.082817524671555,0.0,20.53906738758087,11.34157821536064,0.0,0.0,17.423623353242874,18.0108255892992,0.0,10.721138156950472,0.0,0.0,11.826429702341557,11.827177852392197
cond32,1.1522419429166668,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.12091827392578,11.432155333459376,10.455983728170393,4.1817156970500955,12.686822786927223,8.904769271612166,8.126369044184685,6.572440154850482,0.0,10.77911164611578,3.280081991106272,0.0,5.127208903431892,0.0,0.0,13.555294051766396,13.087347075343132,8.888792693614958,0.0,0.008279190005850978,14.205751419067383,0.0,14.903645887970924,10.082817524671555,0.0,20.53906738758087,11.34157821536064,0.0,0.0,17.423623353242874,18.0108255892992,0.0,10.721138156950472,0.0,0.0,11.826429702341557,11.827177852392197
cond33,1.1473662045,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.23314219713211,6.107509844005108,10.818365812301636,1.461853701621294,11.886027604341505,8.909015394747257,9.491099491715431,8.076669089496134,0.0,11.776588186621664,4.701635390520096,0.0,10.241586007177828,1.042799516580999,0.0,12.442805543541908,10.568400882184504,7.591779381036758,0.0,0.0,5.194581337273121,0.0,12.304974645376204,11.470893509685991,0.0,17.885388359427452,1.70565789565444,1.1625158227980137,14.832359999418259,19.958798810839653,7.1795111894607535,0.0,12.262653559446335,0.0,0.0,14.285467267036436,14.23796646296978
cond34,1.0722597715,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,12.453496232628822,9.574395418167114,10.953790880739689,5.823399685323238,11.629384532570837,12.04744540154934,9.71941336989403,8.35988812148571,0.0,14.097243472933767,6.953292414546013,0.0,2.9202166851609945,0.0,11.148069947957993,13.008143678307531,11.590114794671535,8.606457002460957,0.0,0.0,7.929286360740661,0.0,14.825358390808104,11.051664054393768,0.0,17.073969021439552,17.054096683859825,0.0,0.0,22.82585985958576,0.0,0.0,13.096810430288315,0.0,0.0,12.331070005893707,15.145729407668112
cond35,1.205391152090909,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.12091827392578,11.432155333459376,10.455983728170393,4.1817156970500955,12.686822786927223,8.904769271612166,8.126369044184685,6.572440154850482,0.0,10.77911164611578,3.280081991106272,0.0,5.127208903431892,0.0,0.0,13.555294051766396,13.087347075343132,8.888792693614958,0.0,0.008279190005850978,14.205751419067383,0.0,14.903645887970924,10.082817524671555,0.0,20.53906738758087,11.34157821536064,0.0,0.0,17.423623353242874,18.0108255892992,0.0,10.721138156950472,0.0,0.0,11.826429702341557,11.827177852392197
cond36,1.1286889095833332,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.426517397165298,11.098940484225748,11.336501836776732,5.586654432117938,11.256410852074625,9.285757429897783,8.405920229852198,5.673600509762764,0.0,14.62848663330078,4.534223899245262,0.0,3.8087625429034233,0.0,8.197765350341795,12.7399605512619,12.285180166363716,7.8125692903995505,0.0,0.0,9.098947830498217,0.0,12.759582325816154,11.418121680617332,0.0,17.11776092648506,14.649877920746803,0.0,0.0,18.886590078473088,20.956488400697708,0.0,12.39136792719364,4.328035656362772,0.0,11.96294479072094,13.569270372390749
cond37,1.1191333696666668,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,2.20000016503036,13.23314219713211,6.107509844005108,10.818365812301636,1.461853701621294,11.886027604341505,8.909015394747257,9.491099491715431,8.076669089496134,0.0,11.776588186621664,4.701635390520096,0.0,10.241586007177828,1.042799516580999,0.0,12.442805543541908,10.568400882184504,7.591779381036758,0.0,0.0,5.194581337273121,0.0,12.304974645376204,11.470893509685991,0.0,17.885388359427452,1.70565789565444,1.1625158227980137,14.832359999418259,19.958798810839653,7.1795111894607535,0.0,12.262653559446335,0.0,0.0,14.285467267036436,14.23796646296978
